source,page,index,title,conf,review,ocr_raw,alt_title,y0,y1,x0,x1,current_file
AGJ.pdf,159,6,HOT HOUSE,0.00,yes,,HOT HOUSE,2130,2199,0,1654,159_06_HOT_HOUSE.png
AGJ.pdf,160,1,HOT LIPS,0.83,,HOTLPS,HOT LIPS,0,797,0,1654,160_01_HOT_LIPS.png
AGJ.pdf,160,2,"HOT TIME IN THE OLD TOWN TONIGHT, THERE'LL BE A",0.00,yes,OTTERTHANTHAT,"HOT TIME IN THE OLD TOWN TONIGHT, THERE'LL BE A",773,1525,0,1654,160_02_HOT_TIME_IN_THE_OLD_TOWN_TONIGHT_THERE_LL_BE_A.png
AGJ.pdf,160,3,HOW AM I TO KNOW,0.00,yes,T,HOW AM I TO KNOW,1501,2218,0,1654,160_03_HOW_AM_I_TO_KNOW.png
AGJ.pdf,161,1,HOW ABOUT YOU,0.64,,HOWABULITUU,HOW ABOUT YOU,0,593,0,1654,161_01_HOW_ABOUT_YOU.png
AGJ.pdf,161,2,HOW COME YOU DO ME LIKE YOU DO,0.69,,P A,HOW COME YOU DO ME LIKE YOU DO,569,1576,0,1654,161_02_HOW_COME_YOU_DO_ME_LIKE_YOU_DO.png
AGJ.pdf,161,3,HOW COULD YOU,1.00,,HOWCOULDYOU,HOW COULD YOU,1552,2192,0,1654,161_03_HOW_COULD_YOU.png
AGJ.pdf,162,1,HOW CAN YOU FALL ME,0.50,yes,CA NY,HOW CAN YOU FALL ME,0,331,0,1654,162_01_HOW_CAN_YOU_FALL_ME.png
AGJ.pdf,162,2,HOW COULD I BE BLUE,0.97,,HOWCOULDBEBLUE,HOW COULD I BE BLUE,307,1038,0,1654,162_02_HOW_COULD_I_BE_BLUE.png
AGJ.pdf,162,3,HOW HIGH THE MOON,0.86,,WTH M LKETHAT SLILTRYSERENADE,HOW HIGH THE MOON,1014,1644,0,1654,162_03_HOW_HIGH_THE_MOON.png
AGJ.pdf,162,4,"HOW LONG, HOW LONG BLUES",0.73,,ZA,"HOW LONG, HOW LONG BLUES",1620,2040,0,1654,162_04_HOW_LONG_HOW_LONG_BLUES.png
AGJ.pdf,163,1,HOW DEEP IS THE OCEAN,0.52,yes,HOUWOEEPIAEOLTAT,HOW DEEP IS THE OCEAN (HOW HIGH IS THE SKY),0,539,0,1654,163_01_HOW_DEEP_IS_THE_OCEAN.png
AGJ.pdf,163,2,HOW INSENSITIVE,0.72,,BB,HOW INSENSITIVE (INSENSATEZ),515,1242,0,1654,163_02_HOW_INSENSITIVE.png
AGJ.pdf,163,3,HOW LONG HAS THIS BEEN GOING ON ?,0.92,,L D,HOW LONG HAS THIS BEEN GOING ON ?,1218,1827,0,1654,163_03_HOW_LONG_HAS_THIS_BEEN_GOING_ON.png
AGJ.pdf,163,4,"HUCKLE BUCK, THE",0.31,yes,HUCKLEBUCK,"HUCKLE BUCK, THE",1803,2248,0,1654,163_04_HUCKLE_BUCK_THE.png
AGJ.pdf,164,1,HOW'M I DOIN',0.50,yes,WMDON,"HOW'M I DOIN' (HEY, HEY !)",12,641,0,1654,164_01_HOW_M_I_DOIN.png
AGJ.pdf,164,2,HULA LOU,0.86,,MULALOU,HULA LOU,617,1419,0,1654,164_02_HULA_LOU.png
AGJ.pdf,164,3,HUMORESQUE,1.00,,HUMORESQUE,HUMORESQUE,1395,2287,0,1654,164_03_HUMORESQUE.png
AGJ.pdf,165,1,"HUNDRED YEARS FROM TODAY, A",0.56,,HUNDKEDTEAKSTKUMIUDAT,"HUNDRED YEARS FROM TODAY, A",0,882,0,1654,165_01_HUNDRED_YEARS_FROM_TODAY_A.png
AGJ.pdf,166,1,I AIN'T GONNA GIVE NOBODY NONE O' THIS JELLY ROLL,0.63,,BATIUGUNNANOBUDTTONEUIWYJELYROLL,I AIN'T GONNA GIVE NOBODY NONE O' THIS JELLY ROLL,0,806,0,1648,166_01_I_AIN_T_GONNA_GIVE_NOBODY_NONE_O_THIS_JELLY_ROLL.png
AGJ.pdf,166,2,I AIN'T GONNA TELL NOBODY,0.59,,IIATHTGONNATELLNOBODY,I AIN'T GONNA TELL NOBODY (WONDERFUL DREAM),782,1434,0,1648,166_02_I_AIN_T_GONNA_TELL_NOBODY.png
AGJ.pdf,166,3,I AIN'T GOT NOBODY,0.68,,ANTGOTNOBODY,I AIN'T GOT NOBODY (AND THERE'S NOBODY CARES OF ME),1410,2280,0,1648,166_03_I_AIN_T_GOT_NOBODY.png
AGJ.pdf,167,1,I AIN'T GOT NOTHIN' BUT THE BLUES,0.47,yes,LF JAVWIHUIRTDULTHEDLUED,I AIN'T GOT NOTHIN' BUT THE BLUES,0,351,0,1648,167_01_I_AIN_T_GOT_NOTHIN_BUT_THE_BLUES.png
AGJ.pdf,167,2,I APOLOGIZE,0.89,,APOLOGZE,I APOLOGIZE,327,731,0,1648,167_02_I_APOLOGIZE.png
AGJ.pdf,167,3,I BELIEVE IN MIRACLES,0.57,,EL,I BELIEVE IN MIRACLES,707,1308,0,1648,167_03_I_BELIEVE_IN_MIRACLES.png
AGJ.pdf,167,4,I CAN'T GIVE YOU ANYTHING BUT LOVE,0.91,,TCANTGVEYOUANYTHNGBUTLOVE,I CAN'T GIVE YOU ANYTHING BUT LOVE,1284,2223,0,1648,167_04_I_CAN_T_GIVE_YOU_ANYTHING_BUT_LOVE.png
AGJ.pdf,168,1,I CAN'T BELIEVE THAT YOU'RE IN LOVE WITH ME,0.87,,BANTBELEVETHATYOUREMLOVEWIHME,I CAN'T BELIEVE THAT YOU'RE IN LOVE WITH ME,0,344,0,1648,168_01_I_CAN_T_BELIEVE_THAT_YOU_RE_IN_LOVE_WITH_ME.png
AGJ.pdf,168,2,I CAN'T DANCE,0.36,yes,TANTDANCE,I CAN'T DANCE (I GOT ANTS IN MY PANTS),320,714,0,1648,168_02_I_CAN_T_DANCE.png
AGJ.pdf,168,3,I CAN'T GET STARTED WITH YOU,0.80,,LCANTGETSTARTEDWTHYOU,I CAN'T GET STARTED WITH YOU,690,1428,0,1648,168_03_I_CAN_T_GET_STARTED_WITH_YOU.png
AGJ.pdf,168,4,ICE CREAM,0.88,,ICECREAM,ICE CREAM,1404,2285,0,1648,168_04_ICE_CREAM.png
AGJ.pdf,169,1,I CAN'T STOP LOVING YOU,0.00,yes,,I CAN'T STOP LOVING YOU,0,622,0,1648,169_01_I_CAN_T_STOP_LOVING_YOU.png
AGJ.pdf,169,2,I CONCENTRATE ON YOU,0.81,,TCONCENTRATEONYOU,I CONCENTRATE ON YOU,598,2140,0,1648,169_02_I_CONCENTRATE_ON_YOU.png
AGJ.pdf,169,3,IDAHO,0.00,yes,,IDAHO,2116,2185,0,1648,169_03_IDAHO.png
AGJ.pdf,170,1,I COULD HAVE DANCE ALL NIGHT,0.15,yes,VEDANCEALLNG T,I COULD HAVE DANCE ALL NIGHT,0,618,0,1648,170_01_I_COULD_HAVE_DANCE_ALL_NIGHT.png
AGJ.pdf,170,2,I COULD WRITE A BOOK,0.87,,LOULDWRTEABOOK,I COULD WRITE A BOOK,594,1299,0,1648,170_02_I_COULD_WRITE_A_BOOK.png
AGJ.pdf,170,3,I COVER THE WATERFRONT,0.91,,COYERTHEWATERFRONT O,I COVER THE WATERFRONT,1275,2243,0,1648,170_03_I_COVER_THE_WATERFRONT.png
AGJ.pdf,171,1,I CRIED FOR YOU IDA,0.13,yes,JAKED,I CRIED FOR YOU IDA (SWEET AS APPLE CIDER) 171 I'D CLIMB THE HIGHEST MOUNTAIN,0,1716,0,1648,171_01_I_CRIED_FOR_YOU_IDA.png
AGJ.pdf,171,2,I DON'T KNOW WHY,0.81,,DONTKNOWWAY,I DON'T KNOW WHY (I JUST DO),1692,2144,0,1648,171_02_I_DON_T_KNOW_WHY.png
AGJ.pdf,172,1,I DIDN'T KNOW ABOUT YOU,0.68,,DDNTKNOWABDITYOU T,I DIDN'T KNOW ABOUT YOU (SENTIMENTAL LADY),0,508,0,1648,172_01_I_DIDN_T_KNOW_ABOUT_YOU.png
AGJ.pdf,172,2,I DIDN'T KNOW WHAT TIME IT WAS,0.91,,DDNTKNOWWHATTNETWAS,I DIDN'T KNOW WHAT TIME IT WAS,484,1237,0,1648,172_02_I_DIDN_T_KNOW_WHAT_TIME_IT_WAS.png
AGJ.pdf,172,3,I DOUBLE DARE YOU,0.53,yes,DT NA ACHANCE GHOSTOFACHACE T,I DOUBLE DARE YOU,1213,2211,0,1648,172_03_I_DOUBLE_DARE_YOU.png
AGJ.pdf,173,1,I DON'T WANT TO SET THE WORLD ON FIRE,0.00,yes,BLDONTW,I DON'T WANT TO SET THE WORLD ON FIRE,0,682,0,1648,173_01_I_DON_T_WANT_TO_SET_THE_WORLD_ON_FIRE.png
AGJ.pdf,173,2,I DON'T WANT TO WALK WITHOUT YOU,0.86,,UTDONTWANTTOWALKWTHOUTYOU,I DON'T WANT TO WALK WITHOUT YOU,658,1218,0,1648,173_02_I_DON_T_WANT_TO_WALK_WITHOUT_YOU.png
AGJ.pdf,173,3,I FALL IN LOVE TOO EASILY,0.84,,TFALLNLOVETODEASLY,I FALL IN LOVE TOO EASILY,1194,1566,0,1648,173_03_I_FALL_IN_LOVE_TOO_EASILY.png
AGJ.pdf,173,4,IF I HAD YOU,0.88,,IHADYOU,IF I HAD YOU,1542,2129,0,1648,173_04_IF_I_HAD_YOU.png
AGJ.pdf,174,1,IF DREAMS COME TRUE,0.22,yes,METRUE,IF DREAMS COME TRUE,0,684,0,1648,174_01_IF_DREAMS_COME_TRUE.png
AGJ.pdf,174,2,IF I COULD BE WITH YOU,0.70,,BFCOULDBEWTHYOU,IF I COULD BE WITH YOU (ONE HOUR TONIGHT),660,1437,0,1648,174_02_IF_I_COULD_BE_WITH_YOU.png
AGJ.pdf,174,3,IF I LOVE AGAIN,0.38,yes,,IF I LOVE AGAIN,1413,2184,0,1648,174_03_IF_I_LOVE_AGAIN.png
AGJ.pdf,175,1,IF I SHOULD LOSE YOU,1.00,,IFISHOULDLOSEYOU,IF I SHOULD LOSE YOU,0,513,0,1648,175_01_IF_I_SHOULD_LOSE_YOU.png
AGJ.pdf,175,2,IF I WERE A BELL,0.87,,IFWEREABELL,IF I WERE A BELL,489,1048,0,1648,175_02_IF_I_WERE_A_BELL.png
AGJ.pdf,175,3,I FOUND A MILLION DOLLAR BABY,0.93,,FOUNDAMLLONDOLLARBABY,I FOUND A MILLION DOLLAR BABY,1024,1409,0,1648,175_03_I_FOUND_A_MILLION_DOLLAR_BABY.png
AGJ.pdf,175,4,IF YOU COULD SEE ME NOW,0.77,,IFOUNDANEWBARY TVEFOUNDANEWBABY,IF YOU COULD SEE ME NOW,1385,2242,0,1648,175_04_IF_YOU_COULD_SEE_ME_NOW.png
AGJ.pdf,176,1,IF YOU KNEW SUSIE,0.00,yes,,IF YOU KNEW SUSIE (LIKE I KNOW SUSIE),0,606,0,1648,176_01_IF_YOU_KNEW_SUSIE.png
AGJ.pdf,176,2,IF YOU WERE THE ONLY GIRL IN THE WORLD,0.90,,FYOUWERETHEONLYGRLNTHEWORLD,IF YOU WERE THE ONLY GIRL IN THE WORLD,582,1263,0,1648,176_02_IF_YOU_WERE_THE_ONLY_GIRL_IN_THE_WORLD.png
AGJ.pdf,176,3,I GOT PLENTY O' NUTTIN',0.79,,ABE,I GOT PLENTY O' NUTTIN',1239,2239,0,1648,176_03_I_GOT_PLENTY_O_NUTTIN.png
AGJ.pdf,177,1,I GET A KICK OUT OF YOU,0.00,yes,,I GET A KICK OUT OF YOU,0,1167,0,1648,177_01_I_GET_A_KICK_OUT_OF_YOU.png
AGJ.pdf,177,2,I GOT IT BAD,0.72,,JGOTTBADATG,I GOT IT BAD (AND THAT AIN'T GOOD),1143,2052,0,1648,177_02_I_GOT_IT_BAD.png
AGJ.pdf,178,1,I GOT RHYTHM,0.95,,LGOTRHYTHM,I GOT RHYTHM,16,581,0,1648,178_01_I_GOT_RHYTHM.png
AGJ.pdf,178,2,I GOTTA RIGHT TO SING THE BLUES,0.74,,FB,I GOTTA RIGHT TO SING THE BLUES,557,1169,0,1648,178_02_I_GOTTA_RIGHT_TO_SING_THE_BLUES.png
AGJ.pdf,178,3,I GUESS I HAVE TO CHANGE MY PLAN,0.88,,NGUESSHAVETOCHANGEMYPLAN H,I GUESS I HAVE TO CHANGE MY PLAN,1145,1749,0,1648,178_03_I_GUESS_I_HAVE_TO_CHANGE_MY_PLAN.png
AGJ.pdf,178,4,I HEAR MUSIC,0.84,,IHEARMUSL,I HEAR MUSIC,1725,2291,0,1648,178_04_I_HEAR_MUSIC.png
AGJ.pdf,179,1,I HADN'T ANYONE TILL YOU,0.10,yes,NB,I HADN'T ANYONE TILL YOU,0,489,0,1648,179_01_I_HADN_T_ANYONE_TILL_YOU.png
AGJ.pdf,179,2,I HAD THE CRAZIEST DREAM,0.92,,YTWADTHECRAZESTDREAM,I HAD THE CRAZIEST DREAM,465,964,0,1648,179_02_I_HAD_THE_CRAZIEST_DREAM.png
AGJ.pdf,179,3,I HEAR A RHAPSODY,0.77,,THEARARHAPSODY,I HEAR A RHAPSODY,940,1492,0,1648,179_03_I_HEAR_A_RHAPSODY.png
AGJ.pdf,179,4,I HOPE GABRIEL LIKES MY MUSIC,0.77,,WOPEGABRELLKESMYMUSC,I HOPE GABRIEL LIKES MY MUSIC,1468,2192,0,1648,179_04_I_HOPE_GABRIEL_LIKES_MY_MUSIC.png
AGJ.pdf,180,1,I KNOW THAT YOU KNOW,0.91,,HTKNOWTHATYOUKNOW,I KNOW THAT YOU KNOW,0,826,0,1648,180_01_I_KNOW_THAT_YOU_KNOW.png
AGJ.pdf,180,2,I LEFT MY HEART IN SAN FRANCISCO,0.92,,ITLEFTMYHEARTNSANFRANCSCO,I LEFT MY HEART IN SAN FRANCISCO,802,2233,0,1648,180_02_I_LEFT_MY_HEART_IN_SAN_FRANCISCO.png
AGJ.pdf,181,1,I LET A SONG GO OUT OF MY HEART,0.00,yes,,I LET A SONG GO OUT OF MY HEART,0,606,0,1648,181_01_I_LET_A_SONG_GO_OUT_OF_MY_HEART.png
AGJ.pdf,181,2,I'LL BE AROUND,0.91,,SLLBEAROUND,I'LL BE AROUND,582,1247,0,1648,181_02_I_LL_BE_AROUND.png
AGJ.pdf,181,3,I'LL BE GLAD WHEN YOU'RE DEAD YOU RASCAL YOU,0.60,,TLLBEGLADWHENYOUREDEADYOURASCALYOUYOURASCAL,I'LL BE GLAD WHEN YOU'RE DEAD YOU RASCAL YOU,1223,2209,0,1648,181_03_I_LL_BE_GLAD_WHEN_YOU_RE_DEAD_YOU_RASCAL_YOU.png
AGJ.pdf,182,1,I'LL BE SEING YOU,0.88,,BLLBESENGYOU,I'LL BE SEING YOU,0,556,0,1648,182_01_I_LL_BE_SEING_YOU.png
AGJ.pdf,182,2,I'LL CLOSE MY EYES,0.93,,WLLCLOSEMYEYES OCU,I'LL CLOSE MY EYES,532,1079,0,1648,182_02_I_LL_CLOSE_MY_EYES.png
AGJ.pdf,182,3,I'LL FOLLOW MY SECRET HEART,0.91,,LLFOLLOWMYSECRETNEART,I'LL FOLLOW MY SECRET HEART,1055,1659,0,1648,182_03_I_LL_FOLLOW_MY_SECRET_HEART.png
AGJ.pdf,182,4,I'LL NEVER BE THE SAME,0.97,,LLNEVERBETHESAME,I'LL NEVER BE THE SAME,1635,2273,0,1648,182_04_I_LL_NEVER_BE_THE_SAME.png
AGJ.pdf,183,1,"I'LL NEVER SAY ""NEVER AGAIN"" AGAIN",0.00,yes,,"I'LL NEVER SAY ""NEVER AGAIN"" AGAIN",0,500,0,1648,183_01_I_LL_NEVER_SAY_NEVER_AGAIN_AGAIN.png
AGJ.pdf,183,2,I'LL NEVER SMILE AGAIN,0.91,,ETLLNEVERSMLEAGAN,I'LL NEVER SMILE AGAIN,476,1088,0,1648,183_02_I_LL_NEVER_SMILE_AGAIN.png
AGJ.pdf,183,3,I'LL REMEMBER APRIL,0.93,,LLREMEMRERAPRL,I'LL REMEMBER APRIL,1064,1766,0,1648,183_03_I_LL_REMEMBER_APRIL.png
AGJ.pdf,183,4,I'LL SEE YOU IN MY DREAMS,0.81,,ULSEEYOUNMYDREAMS,I'LL SEE YOU IN MY DREAMS,1742,2275,0,1648,183_04_I_LL_SEE_YOU_IN_MY_DREAMS.png
AGJ.pdf,184,1,I'LL STRING ALONG WITH YOU,0.85,,L IULSTRONGALONGWTHYOU L,I'LL STRING ALONG WITH YOU,0,470,0,1648,184_01_I_LL_STRING_ALONG_WITH_YOU.png
AGJ.pdf,184,2,I'LL WALK ALONE,0.86,,WALKALONE,I'LL WALK ALONE,446,1010,0,1648,184_02_I_LL_WALK_ALONE.png
AGJ.pdf,184,3,I'LL WIND,0.20,yes,WND,I'LL WIND (YOU'RE BLOWING ME NO GOOD),986,1563,0,1648,184_03_I_LL_WIND.png
AGJ.pdf,184,4,I LOVES YOU PORGY,0.25,yes,I ADP,I LOVES YOU PORGY,1539,2241,0,1648,184_04_I_LOVES_YOU_PORGY.png
AGJ.pdf,185,1,I LOVE YOU,0.93,,ITLOVEYOU,I LOVE YOU,545,1142,0,1648,185_01_I_LOVE_YOU.png
AGJ.pdf,185,2,I LOVE YOU TRULY,0.92,,,I LOVE YOU TRULY,1118,2058,0,1648,185_02_I_LOVE_YOU_TRULY.png
AGJ.pdf,185,3,I'M AN OLD COWHAND,0.00,yes,J L,I'M AN OLD COWHAND (FROM THE RIO GRANDE),2034,2103,0,1648,185_03_I_M_AN_OLD_COWHAND.png
AGJ.pdf,186,1,I'M A DING DONG DADDY,0.90,,HMADNGDONGDADDY,I'M A DING DONG DADDY,0,792,0,1648,186_01_I_M_A_DING_DONG_DADDY.png
AGJ.pdf,186,2,IMAGINATION,0.70,,IMATNATAN,IMAGINATION,768,1539,0,1648,186_02_IMAGINATION.png
AGJ.pdf,186,3,I'M A LITTLE BLACKBIRD,0.65,,LALITLEBLACKARD A,I'M A LITTLE BLACKBIRD (LOOKING FOR A BLUEBIRD),1515,2320,0,1648,186_03_I_M_A_LITTLE_BLACKBIRD.png
AGJ.pdf,187,1,I MARRIED AN ANGEL,0.87,,H TMARREDANANGEL,I MARRIED AN ANGEL,0,379,0,1648,187_01_I_MARRIED_AN_ANGEL.png
AGJ.pdf,187,2,I MAY BE WRONG,0.63,,,I MAY BE WRONG (BUT I THINK YOU'RE WONDERFUL),355,958,0,1648,187_02_I_MAY_BE_WRONG.png
AGJ.pdf,187,3,I'M BEGINNING TO SEE THA LIGHT,0.83,,MBEGNNNGTOSEETHELGHT,I'M BEGINNING TO SEE THA LIGHT,934,1311,0,1648,187_03_I_M_BEGINNING_TO_SEE_THA_LIGHT.png
AGJ.pdf,187,4,I'M CRAZY ABOUT MY BABY,0.10,yes,C,I'M CRAZY ABOUT MY BABY (AND MY BABY'S CRAZY ABOUT ME),1287,2272,0,1648,187_04_I_M_CRAZY_ABOUT_MY_BABY.png
AGJ.pdf,188,1,I'M COMING VIRGINIA,0.00,yes,,I'M COMING VIRGINIA,0,886,0,1648,188_01_I_M_COMING_VIRGINIA.png
AGJ.pdf,188,2,I'M CONFESSIN',0.73,,MLONFESSN,I'M CONFESSIN' (THAT I LOVE YOU),862,1414,0,1648,188_02_I_M_CONFESSIN.png
AGJ.pdf,188,3,I'M GETTING SENTIMENTAL OVER YOU,0.96,,,I'M GETTING SENTIMENTAL OVER YOU,1390,2209,0,1648,188_03_I_M_GETTING_SENTIMENTAL_OVER_YOU.png
AGJ.pdf,189,1,I'M FOREVER BLOWING BUBBLES,0.00,yes,I TMFOREVEROWNGBBBLES,I'M FOREVER BLOWING BUBBLES,0,959,0,1648,189_01_I_M_FOREVER_BLOWING_BUBBLES.png
AGJ.pdf,189,2,I'M GLAD THERE IS YOU,0.71,,ED,I'M GLAD THERE IS YOU (IN THIS WORLD OF ORDINARY PEOPLE),935,1754,0,1648,189_02_I_M_GLAD_THERE_IS_YOU.png
AGJ.pdf,189,3,I'M GONNA MOVE ON THE OUTSKIRTS OF TOWN,0.90,,,I'M GONNA MOVE ON THE OUTSKIRTS OF TOWN,1730,1799,0,1648,189_03_I_M_GONNA_MOVE_ON_THE_OUTSKIRTS_OF_TOWN.png
AGJ.pdf,190,1,I'M GOING AWAY JUST TO WEAR YOU OFF MY MIND,0.74,,TGUTMLAWAYJSTIOWEAKYOUOFMYMND,I'M GOING AWAY JUST TO WEAR YOU OFF MY MIND,0,802,0,1648,190_01_I_M_GOING_AWAY_JUST_TO_WEAR_YOU_OFF_MY_MIND.png
AGJ.pdf,190,2,I'M GONNA SIT RIGHT DOWN AND WRITE MYSELF A LETTER,0.90,,BMGONNASITRGHTDOWNANDWRITEMYSELFALETER,I'M GONNA SIT RIGHT DOWN AND WRITE MYSELF A LETTER,778,1334,0,1648,190_02_I_M_GONNA_SIT_RIGHT_DOWN_AND_WRITE_MYSELF_A_LETTER.png
AGJ.pdf,190,3,I'M IN THE MOOD FOR LOVE,0.91,,MNTHEMOODFORLOVE,I'M IN THE MOOD FOR LOVE,1310,2146,0,1648,190_03_I_M_IN_THE_MOOD_FOR_LOVE.png
AGJ.pdf,191,1,I'M IN THE MARKET FOR YOU,0.36,yes,IM W MAKKLIFUKYUL,I'M IN THE MARKET FOR YOU,0,502,0,1648,191_01_I_M_IN_THE_MARKET_FOR_YOU.png
AGJ.pdf,191,2,I'M JUST A LUCKY SO-AND-SO,0.87,,IMJUSTALUCKYSOANDSO,I'M JUST A LUCKY SO-AND-SO,478,1028,0,1648,191_02_I_M_JUST_A_LUCKY_SO_AND_SO.png
AGJ.pdf,191,3,I'M JUST WILD ABOUT HARRY,0.85,,HIMJUSTWLDAROUTHARRY,I'M JUST WILD ABOUT HARRY,1004,1728,0,1648,191_03_I_M_JUST_WILD_ABOUT_HARRY.png
AGJ.pdf,191,4,I'M MAKING BELIEVE,0.00,yes,LJMMAKNGBELEVE,I'M MAKING BELIEVE,1704,2237,0,1648,191_04_I_M_MAKING_BELIEVE.png
AGJ.pdf,192,1,I'M LOOKING OVER A FOUR LEAF CLOVER,0.47,yes,UVEKATUURLEAPLLUVEK,I'M LOOKING OVER A FOUR LEAF CLOVER,0,467,0,1648,192_01_I_M_LOOKING_OVER_A_FOUR_LEAF_CLOVER.png
AGJ.pdf,192,2,I'M MORE THAN SATISFIED,0.92,,HMMORETHANSATSFED,I'M MORE THAN SATISFIED,443,1110,0,1648,192_02_I_M_MORE_THAN_SATISFIED.png
AGJ.pdf,192,3,I'M NOBODY'S BABY,0.92,,NOBODYSBABY,I'M NOBODY'S BABY,1086,1688,0,1648,192_03_I_M_NOBODY_S_BABY.png
AGJ.pdf,192,4,I'M SHOOTING HIGH,0.92,,MSHOOTINGHGH,I'M SHOOTING HIGH,1664,2241,0,1648,192_04_I_M_SHOOTING_HIGH.png
AGJ.pdf,193,1,I'M OLD FASHIONED,0.92,,AM OLDFASHONED,I'M OLD FASHIONED,0,712,0,1648,193_01_I_M_OLD_FASHIONED.png
AGJ.pdf,193,2,I'M PUTIING ALL MY EGGS IN ONE BASKET,0.89,,PMPUTTNGALLHYEGGSNONEBASKET,I'M PUTIING ALL MY EGGS IN ONE BASKET,688,1368,0,1648,193_02_I_M_PUTIING_ALL_MY_EGGS_IN_ONE_BASKET.png
AGJ.pdf,193,3,I'M SITTING ON THE TOP OF THE WORLD,0.86,,BSTTNGONTOPOFTHEWORLD,I'M SITTING ON THE TOP OF THE WORLD,1344,2269,0,1648,193_03_I_M_SITTING_ON_THE_TOP_OF_THE_WORLD.png
AGJ.pdf,194,1,I'M SORRY I MADE YOU CRY,0.80,,BMSORKYMADEYOULRY,I'M SORRY I MADE YOU CRY,0,564,0,1648,194_01_I_M_SORRY_I_MADE_YOU_CRY.png
AGJ.pdf,194,2,I'M THRU WITH LOVE,0.79,,AMTHRUWYTHLOVE,I'M THRU WITH LOVE,540,917,0,1648,194_02_I_M_THRU_WITH_LOVE.png
AGJ.pdf,194,3,I MUST HAVE THAT MAN,0.88,,BMUSTHAVETHATMAN T,I MUST HAVE THAT MAN,893,1686,0,1648,194_03_I_MUST_HAVE_THAT_MAN.png
AGJ.pdf,194,4,I'M YOURS,0.73,,R,I'M YOURS,1662,2259,0,1648,194_04_I_M_YOURS.png
AGJ.pdf,195,1,IN A LITTLE SPANISH TOWN,0.00,yes,F,IN A LITTLE SPANISH TOWN,0,548,0,1648,195_01_IN_A_LITTLE_SPANISH_TOWN.png
AGJ.pdf,195,2,IN A MELLOW TONE,0.80,,NAMELLOWTONE,IN A MELLOW TONE (IN A MELLOTONE),524,1218,0,1648,195_02_IN_A_MELLOW_TONE.png
AGJ.pdf,195,3,I NEED LOVIN',0.90,,JNEEDLOVN,I NEED LOVIN',1194,2253,0,1648,195_03_I_NEED_LOVIN.png
AGJ.pdf,196,1,IN A SENTIMENTAL MOOD,0.91,,BNASENTMENTALMOOD,IN A SENTIMENTAL MOOD,0,602,0,1648,196_01_IN_A_SENTIMENTAL_MOOD.png
AGJ.pdf,196,2,IN A SHANTY IN OLD SHANTY TOWN,0.93,,INASHANTYNOLDSHANTYTOWN,IN A SHANTY IN OLD SHANTY TOWN,578,1109,0,1648,196_02_IN_A_SHANTY_IN_OLD_SHANTY_TOWN.png
AGJ.pdf,196,3,"INDIANA, BACK HOME AGAIN IN",0.63,,INDANA,"INDIANA, BACK HOME AGAIN IN",1085,1812,0,1648,196_03_INDIANA_BACK_HOME_AGAIN_IN.png
AGJ.pdf,196,4,I NEVER KNEW,0.90,,BNEVERKNEW M,I NEVER KNEW,1788,2205,0,1648,196_04_I_NEVER_KNEW.png
AGJ.pdf,197,1,INDIAN LOVE CALL,0.13,yes,A,INDIAN LOVE CALL,0,538,0,1648,197_01_INDIAN_LOVE_CALL.png
AGJ.pdf,197,2,INDIAN SUMMER,0.87,,F INDANSUNMER,INDIAN SUMMER,514,1208,0,1648,197_02_INDIAN_SUMMER.png
AGJ.pdf,197,3,I NEVER KNEW WHAT A GAL COULD DO,0.81,,NEVERKNEWWHATAGALCOULDOO,I NEVER KNEW WHAT A GAL COULD DO,1184,2190,0,1648,197_03_I_NEVER_KNEW_WHAT_A_GAL_COULD_DO.png
AGJ.pdf,198,1,I NEVER KNEW,0.05,yes,,I NEVER KNEW (I COULD LOVE ANYBODY LIKE I'M LOVING YOU),0,484,0,1648,198_01_I_NEVER_KNEW.png
AGJ.pdf,198,2,IN HARLEM'S ARABY,0.92,,HHARLEMSARABY,IN HARLEM'S ARABY,460,1352,0,1648,198_02_IN_HARLEM_S_ARABY.png
AGJ.pdf,198,3,IN LOVE IN VAIN,0.82,,INLOVENVAN,IN LOVE IN VAIN,1328,2051,0,1648,198_03_IN_LOVE_IN_VAIN.png
AGJ.pdf,198,4,IN MY SOLITUDE,0.27,yes,I,IN MY SOLITUDE,2027,2129,0,1648,198_04_IN_MY_SOLITUDE.png
AGJ.pdf,199,1,IN THE GOOD OLD SUMMERTIME,0.00,yes,I,IN THE GOOD OLD SUMMERTIME,0,738,0,1648,199_01_IN_THE_GOOD_OLD_SUMMERTIME.png
AGJ.pdf,199,2,IN THE MIDDLE OF A KISS,0.91,,INTHEMDDLEOFAKSS,IN THE MIDDLE OF A KISS,714,1489,0,1648,199_02_IN_THE_MIDDLE_OF_A_KISS.png
AGJ.pdf,199,3,IN THE MOOD,0.89,,HINTHEMOOD,IN THE MOOD,1465,2233,0,1648,199_03_IN_THE_MOOD.png
AGJ.pdf,200,1,IN THE SHADE OF THE OLD APPLE TREE,0.00,yes,OC,IN THE SHADE OF THE OLD APPLE TREE,0,616,0,1648,200_01_IN_THE_SHADE_OF_THE_OLD_APPLE_TREE.png
